target_id	name
Q23179853	GTP pyrophosphokinase HMPREF0351_10283
Q2086284	Philip Koch
Q3303197	Altron
Q7336341	Risque Disque
Q5985163	Ice
Q853266	Beyond
Q385126	Treasure
Q21573182	Naturdenkmal in Germany
Q2739480	Azurill
Q1622783	Hoefler & Co.
Q22101858	Claude Chagrin
Q295875	ANZUS
Q984901	Obrowo, Toruń County
Q34286	Alexander Graham Bell
Q30041709	Zespół pałacowy
Q7991	natural science
Q20970432	4:3
Q13406846	grandfathered mineral (G)
Q456251	Mario Serandrei
Q8028334	Witkowo, Lipno County
Q22808404	station located on surface
Q1344651	John Waite
Q5896906	Category:Fairs
Q254347	Dedekind domain
Q62576755	America's albums in chronological order
Q128978	Kilis Province
Q349339	Doug Liman
Q5529275	Gałowo, Greater Poland Voivodeship
Q12278	Sporting Gijón
Q9351	Pikachu
Q40826	Knut Hamsun
Q16481961	municipio VI
Q1963814	Gerald Okamura
Q1986374	Baborówko
Q1313	summer
Q3965367	Sound Transit
Q6758800	Marek Brodzki
Q2893137	Bernarda Bryson Shahn
Q2185	Georges Pompidou
Q2912	December 31
Q140373	Zagreb Film
Q23892678	Bianca Pinheiro
Q3479967	The Closer, season 1
Q55276724	Chrome tab and window command
Q17319666	Ferdinand Alvarez de Toledo (1507-82), hertog van Alva
Q1345292	Gina Manès
Q5307539	Drill
Q12947848	.ভারত
Q2405480	voice actor
Q34436	Scarlett Johansson
Q7295434	Rataje, Chodzież County
Q2569	Karl Carstens
Q1771020	Artscape Nordland
Q641858	Yeah Yeah Yeahs
Q33389064	Zespół dworski
Q2826799	Aggie Herring
Q6695573	Lubosz
Q6435559	Kołybki
Q9706	balloon
Q21108053	sensory perception of touch
Q8943941	Category:Czech language
Q24784137	Translation initiation factor 2, gamma subunit, C-terminal
Q3363748	Park Extension
Q16755	Metis
Q678315	...For Victory
Q15949400	Blind Love (CNBLUE song)
Q13711	Abra
Q11859883	Francine
Q830298	Best Love Song
Q50595	YG Entertainment
Q35465	Dyirbal
Q25144	Kevin Spacey
Q14706223	Chelsea Recreation Center
Q2059063	Lomonosovsky District
Q14818120	regulation of cell proliferation
Q3382125	period
Q6669355	Lombard
Q848352	Labor Day
Q18395323	Vertical Entertainment
Q128244	Waco
Q30584168	Zespół pałacowo-folwarczny
Q1377	University of Ljubljana
Q3082862	Frank Wood
Q501989	Florence County
Q34836	Ulysses S. Grant
Q22278067	R. B. Gurudev
Q352935	Dennis Farina
Q719176	Crash Bandicoot
Q423	North Korea
Q4659287	A Round and a Bout
Q21091666	Charles Watts
Q7131211	Paniya
Q42309775	Matthew Koller
Q329807	Craig T. Nelson
Q30104058	Zespół dworski
Q8083100	Żarnowiec
Q6155362	Janowice, Świdnik County
Q230937	state function
Q64638	Kip Williams
Q674059	Hollenstein an der Ybbs
Q707999	Victor Schertzinger
Q1754	Stockholm
Q697466	Rock Records
Q16239179	Tim McMullan
Q6759486	Margaret Hance
Q242407	Beringen
Q13769783	log
Q16334509	pteridologist
Q9179985	Bronisława Ostrowska
Q1826679	Madrid Metro Line 2
Q878333	tillage
Q1970605	Svrkyně
Q38117921	edible insect
Q21141267	Protein kinase, cAMP-dependent, regulatory, type I, alpha (Tissue specific extinguisher 1), isoform CRA_a
Q8081940	Ślęza
Q47530522	net
Q3216494	Lakon
Q40040	Amazonas
Q33485446	Zespół dworski
Q18115086	Joaquim
Q20768	Büsum
Q713170	Chiny
Q505744	queen
Q85259	Manon Gropius
Q484641	pop rock
Q23542289	The Path
Q50398607	The New & Improved Carl Morrisey
Q3839081	disaster
Q65560294	Alice Cooper singles discography
Q9934755	Category:Soul
Q7541945	Slow
Q36885	Turkish Sign Language
Q4547531	Jędrzychowice
Q23926965	Paul Heinrich Ebell
Q478798	image
Q1375750	Gordon Pinsent
Q242673	Park Min-young
Q7856355	Tursko, Pomeranian Voivodeship
Q32999685	Zespół pałacowy
Q6963694	Nanjing University of the Arts
Q12953738	Tijaltepec Mixtec
Q2422	March 18
Q152513	Henry Wadsworth Longfellow
Q11886939	Paul Osipow
Q48987680	Githabul language
Q573113	You're Living All Over Me
Q583870	Blade: The Series
Q471002	Fringe, season 1
Q24407570	Nsmaf
Q20989045	Wrenbury cum Frith
Q7194062	flying machine
Q34397	The Cleveland Show
Q20882479	Anya Taylor-Joy
Q41079	Inner Mongolia
Q299989	Neda Arnerić
Q5322166	designer
Q27062218	multicellular structure
Q46352885	Douglas L. Altshuler
Q388404	Dwayne Carey-Hill
Q5798568	Daniel Muñoz
Q21014462	cell line
Q9941	O
Q4936800	Body Bounce
Q25308	Orchidaceae
Q313410	European route E55
Q572267	Ober
Q5201447	Czachówki
Q3061320	Evan Goldberg
Q7664495	Szczyty, Opole Voivodeship
Q6500674	Laurence James
Q21465779	Gwen Hardie
Q19849810	Category:Phoenix birds
Q2419	March 17
Q80007	Tamaulipas
Q3822042	Kim Sønderholm
Q154	alcoholic beverage
Q2965751	Christiane Cohendy
Q15217609	titular see
Q2293543	Skórzyno
Q488651	Academy Award for Best Original Score
Q2397	March 10
Q757	Saint Vincent and the Grenadines
Q49228	Austronesian languages
Q498487	Camurati-Engelmann disease
Q38829	breed
Q41042	Harold Pinter
Q59401475	Salon of 1781
Q8388613	Category:Collegiate churches
Q32489	knife
Q4373606	Поселение Михайлово-Ярцевское
Q1425428	Newcastle upon Tyne
Q576983	Karpe
Q371440	Batman: The Brave and the Bold
Q14865612	T cell mediated immunity
Q836	Myanmar
Q53731850	individual copy of a book
Q577670	Robert Lelièvre
Q4341103	Profit
Q476988	Sharp, Stewart and Company
Q1204958	Deutscher Jagdverband
Q24779685	Nucleotide cyclase
Q12844851	Rafig Gambarov
Q1527414	Grodzisk, Sokołów County
Q731111	David Gulpilil
Q12308941	male given name
Q188628	board of directors
Q11559422	seafood dish
Q66459415	Kategorie:De Havilland Canada DHC-5
Q707140	Chinese Culture University
Q27344	Buxus sempervirens
Q8366658	Category:Deaths in Vanuatu
Q14883725	DNA synthesis involved in DNA repair
Q3631750	Sony Entertainment Television
Q6283474	Joseph Glasco
Q483251	death metal
Q8852215	Category:Thief (series)
Q37530159	America
Q15032948	Athyra
Q3519495	Raghuvaran
Q11537709	桜ロック
Q19867048	Rose and Rosie
Q23093654	3-methyladenine DNA glycosylase SF3582
Q11230656	L⇔R
Q1626044	Sittingbourne
Q6085037	Ismenis
Q2090273	Nasiegniewo
Q36951292	Point
Q45971958	performing arts genre
Q23496164	DNA-3-methyladenine glycosylase I spr0166
Q12083688	Stanislav Boklan
Q16275216	Cliff
Q60002081	PRELSG_12_v1
Q305372	Brad Wright
Q1140303	Disney Princess
Q17011342	However Much Love
Q945153	Stock Aitken Waterman
Q4999638	Burned My Ass
Q4019229	What's Your Sign?
Q1019505	Nowe Miasto nad Pilicą
Q842490	Organisation for the Prohibition of Chemical Weapons
Q247949	Bush
Q42608769	Sean Wayne Doyle
Q169470	physicist
Q60785085	Pattapu language
Q6446193	Kurmukar
Q7401693	Category:Washington, Tyne and Wear
Q2303907	University of Kragujevac
Q219403	Constant Troyon
Q23790	natural monument
Q1140540	Deng Chao
Q59084485	Palaeolimnology and archaeology of Holocene deposits north-east of Lake Turkana, Kenya
Q5559845	Giewartów
Q201712	social liberalism
Q176140	electrode
Q18190932	Oswald
Q1898966	Mario Pavone
Q3699199	Cueshé
Q56561638	Hanzo
Q4656142	A Country Girl
Q109969	Adams County
Q6815484	Category:Agricultural land
Q1515316	San Lorenzo in Lucina
Q29658681	vab-10
Q750458	capital market
Q18685733	Ricky Dillon
Q21596695	rat chromosome 4
Q16140640	Order of Independence (Qatar)
Q21139984	cAMP-dependent protein kinase type I-alpha regulatory subunit
Q14863341	GTP binding
Q733513	La Châtelaine
Q8128	1920 Summer Olympics
Q4235795	Kane Kosugi
Q55783325	spondyloepimetaphyseal dysplasia with multiple dislocations
Q7811038	To Market, to Market
Q58621996	Philippas Tsigas
Q17149967	Black Everything
Q15643615	county of South Australia
Q6480553	Lalo Rios
Q2899960	Best Destiny
Q6986488	Category:Central African Republic
Q5421829	Extended Play
Q907523	Trident Studios
Q30092178	Zespół pałacowy
Q615980	parish of the Church of Sweden
Q95143	Carol Reed
Q4854254	Band of Gold
Q3127855	Harry Lauter
Q1335818	supranational union
Q5129491	Claughton
Q1255263	Jason Jones
Q14914114	hydrogen ion transmembrane transporter activity
Q15992049	chōchin
Q664324	Glas
Q5056013	Cecil Collins
Q3478238	Sumi
Q8812380	pseudo-documentary
Q2449358	Battle of Fort Necessity
Q5683026	Havalina
Q24382047	C1qbp
Q11525814	Tokyo Metropolitan Road Route 450
Q4378100	Пригорское сельское поселение
Q1342745	Eugene Jarecki
Q41797311	Serpin superfamily
Q313516	Peter Jacobson
Q4753806	Anders Heinrichsen
Q29250	Bill Murray
Q4822342	Erdal Beşikçioğlu
Q23623487	majority undergraduate
Q2600777	Central Bank of Barbados
Q25559664	Southern Ohlone
Q18029134	MIP
Q6992654	Category:Greek people
Q191115	Albano Laziale
Q6746588	Manacapuru River
Q64032739	head
Q22327666	rhabdomere membrane
Q75106360	Category:Interior of Fanling Station
Q362319	Jiří Trnka
Q28523870	Julius Lankáš
Q804409	Northern Arizona Suns
Q674113	United States Fish and Wildlife Service
Q327029	mechanic
Q6979593	national association football team
Q307213	Ultra Soul
Q55220037	Murray Zimiles
Q1751692	Hospital District
Q734353	John Batman
Q23564	Podgorica
Q73634409	Earth
Q838508	Emilio Estefan
Q2077604	Peter Prager
Q7729486	The Debt of the Dead
Q1524124	Morehouse College
Q2591288	Assiniboine
Q3259216	Lonwolwol
Q221051	Xalapa
Q24370133	Rock2
Q5485816	Mikko Kuustonen
Q6755936	Marc Vaux
Q3805136	J. Robbins
Q60580546	Dimitris Kamarotos
Q3934612	Riccardo Salvino
Q17180643	Ben Hawkey
Q31116517	Zespół stadniny koni
Q84086802	Category:Maps of Moscow
Q29817407	Windbeutel Dmel_CG7225
Q499028	Don Was
Q81551	Konya Province
Q6448718	Kuuk Thaayorre
Q81493	Vreeland
Q8492994	Category:Gloves
Q782	Hawaii
Q262524	Janine Turner
Q21105955	protein deneddylation
Q2051997	National Galleries of Scotland
Q21100399	very long-chain fatty acid biosynthetic process
Q7531145	Sister Machine Gun
Q6372954	Karnice, Środa Śląska County
Q7439005	Screen Media Films
Q203432	Vallière
Q51489	M. Night Shyamalan
Q4946402	Borowa, Lower Silesian Voivodeship
Q42804	beard
Q16001786	Adelphi Papers
Q14912957	retinal ganglion cell axon guidance
Q66048959	Bill Kouligas
Q30651279	Zespół pałacowy
Q1323642	transcontinental country
Q24138025	Bifunctional (p)ppGpp synthase/hydrolase SpoT b3650
Q21101586	regulation of transcription involved in cell fate commitment
Q11500912	新しいYES
Q20008604	Hahm
Q1678080	Jacques R. Marquette
Q192905	water hardness
Q238492	Chimborazo Province
Q795985	Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation
Q25418628	Michael Wandmacher
Q17001458	Dark When the Snow Falls
Q470260	Griffin Dunne
Q1332673	Elma Karlowa
Q296577	Frank Welker
Q8064980	Zak Smith
Q813911	branch instruction
Q33000104	Zespół kościoła św. Katarzyny
Q4981236	Brzezica
Q1278871	Dennis Christopher
Q984957	Oud-Vossemeer
Q4765658	Anita Van Buren
Q4372033	Yelena Ponsova
Q751598	Balranald Shire
Q30097213	Manor in Woskrzenice Duże
Q55687715	Seven Princesses of Heart
Q223924	unicycle
Q388517	Shrek the Halls
Q3455974	Réjean Tremblay
Q21398938	Shewanella oneidensis MR-1
Q34214	Monguor
Q60239742	Unit 13 universe
Q49451	progressive rock
Q11325235	neo acoustic
Q1726580	Canton of Orange-Ouest
Q740581	Paul Motian
Q1826877	Léon Walther
Q8595046	Category:Magicians (paranormal)
Q432391	Düzce Province
Q5659606	Harmony Samuels
Q7968009	Wanna Love You Girl
Q1663054	ingestion
Q6798223	Mazaltepec Zapotec
Q604524	Glen A. Larson
Q42041836	Lars Andreas Pedersen
Q5210731	Dalechowice
Q235077	Jerry Goldsmith
Q13416557	Royal city
Q48226	Ralph Waldo Emerson
Q9185610	Categorie:Ham, Somme
Q2520520	administrative territorial entity of Hungary
Q602471	LINE
Q492493	Harding County
Q461378	Lisa Brenner
Q20707506	Dan Dworkin
Q42745	Rita Hayworth
Q19626781	Preacher
Q361	World War I
Q3707858	type
Q30607016	Jing
Q73419810	counterfeit coin
Q3876204	Nicola Farron
Q1804811	Lane Chandler
Q30530525	Christian Dior
Q388602	electoral alliance
Q22808122	Victor Candell
Q6556164	Lipa, Ciechanów County
Q17005311	coastal submarine
Q22918391	Bibbulman
Q4370335	complete category
Q2188	Gyldendal
Q234087	Nakano-ku
Q1312910	cork cambium
Q28709819	Moheen Reeyad
Q685093	history of Washington, D.C.
Q64134	0-4-0
Q115568	Garfield County
Q2748513	Trisha Krishnan
Q1851974	Rock
Q15700834	Grade II listed building
Q1041749	Kōji Tamaki
Q1142640	Tomorrow's Way
Q4023076	Your Blue Room
Q5320776	Dąbrówka, Gostyń County
Q9067	Hungarian
Q528663	Mark Isham
Q453652	Faith Minton
Q21622330	Hebah Patel
Q2080698	deflection
Q859031	stimulus
Q3369275	Patrick Bouchitey
Q173853	quaternion
Q3272147	found footage
Q1073929	Voorhees Township
Q2762787	Chlewska Wola
Q649660	Nogat, Kuyavian-Pomeranian Voivodeship
Q53644291	military monoplane with 1 tractor-piston-propeller engine
Q16937489	Kristen Ariza
Q23381866	chloramphenicol O-acetyltransferase BT9727_2179
Q27543374	LSB3
Q3328759	Musique saoule
Q33875	Ojibwe
Q70618858	Green
Q218719	border control
Q943106	Best NBA Player ESPY Award
Q79	Egypt
Q53835757	Ethelyn Gibson
Q3841600	MTV Europe Music Award for Best French Act
Q3547395	Cadre
Q15873076	Betrayed
Q4946487	Borowo, Kościan County
Q48619	Bobby Deol
Q26927	Lakshadweep
Q9324306	Rybno, Mrągowo County
Q30159177	Zespół pałacowy w Siarach
Q18256801	Hacd1
Q7275054	Category:Ketchup
Q862107	Zamoskvorechye District
Q1877315	Luna
Q530957	John Lone
Q22257130	torso signaling pathway
Q8039208	Wuliwuli
Q1693	North Sea
Q8028	fairy
Q1498	Uttar Pradesh
Q3257270	Discworld books
Q1825603	Lin Onus
Q2049221	pancasila
Q15439821	Paul Solet
Q24702804	Ndori
Q7598	GNU Project
Q29812911	Catalase Dmel_CG6871
Q63973349	Colony of Barbados
Q20962781	Category:Magazine Teleskop
Q1786347	elemental
Q499789	Japan Academy Prize for Outstanding Foreign Language Film
Q38222	George Lucas
Q1160372	Laz
Q22296031	photoreceptor cell fate determination
Q1239	Indian Ocean
Q202585	RCA Records
Q17832015	ARR3
Q171689	12th arrondissement of Paris
Q14948261	Modern Family, season 5
Q12952676	Kurichiya
Q14905120	vacuolar transport
Q793647	Suseenthiran
Q1475577	hermetic seal
Q21757716	peptidoglycan turnover
Q123024	Belgravia
Q14864244	kinase binding
Q3611682	Alice Hollister
Q55328887	Category:John Salley
Q468646	Patty McCormack
Q464980	exhibition
Q1207451	Xian
Q38849	Shintarō Ishihara
Q13732636	Influence
Q11231	United States Department of Homeland Security
Q955336	Kurt Sutter
Q20474	dubstep
Q1003112	Niemodlin
Q1327389	RCS MediaGroup
Q2615597	Neafie & Levy
Q1625002	Sandrain
Q817775	PATH
Q13260	Colorado River Numic language
Q9264	Uzbek
Q2112533	Eugène Brands
Q183039	form of state
Q174165	innovation
Q490462	Farsund
Q21004273	Martha Parke Custis
Q30066773	Folwark
Q93209	Hakkâri Province
Q977265	Klimov M-105
Q1508941	Georges Géret
Q1517265	history of the Catholic Church
Q28868833	dark blond
Q72288538	Qian hexagram statements (Heaven)
Q3913796	Ngalakgan
Q2731049	Sartowice
Q6079378	Plaza & Janés
Q50845774	Extinction
Q948598	Albert Pinkham Ryder
Q1254933	astronomical observatory
Q7490696	Shattered EP
Q229153	Michelle Williams
Q8778429	sober space
Q724124	Klonownica-Plac
Q4914995	biological imaging
Q202515	Kromolice
Q6678409	Category:Ghosts
Q12953543	Southern Haida
Q539582	Juliette Mayniel
Q974139	Will Yun Lee
Q31857497	Zespół dworski
Q156481	Rio Arriba County
Q33250923	Zespół pałacowy
Q30512811	Zespół dworski
Q1427844	meat dish
Q2117925	Sumerian Records
Q2479493	eclectic architecture
Q7465933	Category:Mount Olympus
Q77181672	Jack
Q471839	science fiction film
Q30188367	Zespół dworski
Q50598	Infinite
Q2366155	ionic compound
Q66555334	subdivision of head proper
Q7969971	Warray language
Q29976815	Zespół dworski
Q3987753	The Jesus Lizard
Q2748803	Iggy Azalea
Q15700831	Grade II* listed building or structure
Q18402511	Guillén
Q14884776	bile acid biosynthetic process
Q2001614	Noskowo, West Pomeranian Voivodeship
Q24784895	Apoptosis regulator, Ced-4
Q216919	Six Feet Under
Q447601	Eleanor Boardman
Q212108	authentication
Q2547448	Małdyty
Q138805	Łańcuchów
Q28837176	Heilbrunn Timeline of Art History
Q640469	Człuchów
Q165838	limnology
Q76188	Jennifer Ulrich
Q8048561	Yangere language
Q1188543	fourth-generation fighter
Q1351441	Eric Lange
Q47913	intelligence agency
Q1527475	Kurowice, Masovian Voivodeship
Q694589	American football position
Q18393856	Gianni
Q80373568	feminist square
Q9927	L
Q2629796	Ghost Trick: Phantom Detective
Q30039297	Zespół dworski
Q2491144	Pawlikowice, Lower Silesian Voivodeship
Q11573563	理想郷 (ROUAGEの曲)
Q18038379	SH3YL1
Q1092	Star Trek
Q6817273	Menomonee Valley
Q13196	Rajasthani
Q242709	Blair Brown
Q27137018	indacaterol maleate
Q687234	Obba Babatundé
Q17077830	groupoid object
Q8346070	Category:Casting (manufacturing)
Q6432897	Korzkwy
Q7958704	Wabienice
Q21099648	5β-pregnane-3,20-dione
Q37103872	Horns
Q4005789	Universal Motown Records
Q183295	Drakensberg
Q7881346	Umbindhamu
Q813976	Bee
Q1148711	Paramount Vantage
Q95569	Kunsthistorisches Museum
Q17210	container ship
Q11777078	Meleagrididae
Q84039442	Category:Maps of British India
Q542975	Shvetsov ASh-21
Q239937	Pokémon
Q1165431	Live
Q9105879	Category:Root LU
Q5241188	David Wilmot
Q7634249	Sue Records
Q55888652	THE ADSORPTION OF GASES ON PLANE SURFACES OF GLASS, MICA AND PLATINUM
Q176758	Jason
Q29976583	Zespół dworski
Q18724016	Category:定規
Q8072152	Zimna Brzeźnica
Q1258003	Theodore Reed
Q2223	Riau Islands
Q24739558	CCAAT/enhancer-binding protein, chordates
Q15629613	axis of symmetry
Q55	Netherlands
Q8043475	Category:Births in England
Q30318006	stellar surface
Q24124098	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase BP1576
Q760771	Too Much Happiness
Q16074707	Mehdi Rahmani
Q3994	Kempten
Q2713747	division of the Australian House of Representatives
Q28977185	Caulobacter crescentus NA1000
Q6639631	list of smart cards
Q29739228	ccne1
Q18677983	Grand Est
Q874429	group theory
Q101352	family name
Q1375196	EuropaCorp
Q209	rectangle
Q234983	Mädchen Amick
Q462211	Israeli Air Force
Q5925755	James Gleeson
Q8296942	Category:Bell, California
Q71371044	fighter aircraft with 1 engine
Q7500203	Sholaga
Q2183235	Bruce A. Young
Q235617	Arletty
Q30869	nucleolus
Q3913852	Bardi
Q26219002	Category:班姓
Q12953325	Western Lalu
Q1913301	produce
Q27434946	Northern Huishui language
Q33511184	Zespół dworski
Q466980	David Paich
Q7614021	Steve Stabler
Q74581583	United States Navy Plunger-class fleet
Q189045	Britpop
Q9685850	Catégorie:Manga paru dans le Monthly Princess
Q6730753	Magic Line
Q239753	Schardenberg
Q1418712	plant community
Q3439136	Roger Karl
Q192611	constituency
Q30038844	Zespół dworski
Q26296681	Saturn Women 2000
Q788495	Autoreille
Q275068	broth
Q1665268	command
Q486054	Camas County
Q670691	Haro Strait
Q15700818	Grade I listed building
Q4848874	Bajerze
Q52828829	Expression of S100a, vimentin, NSE, and melan A/MART-1 in seven canine melanoma cells lines and twenty-nine retrospective cases of canine melanoma.
Q3208406	Chloe Bennet
Q1254226	Trouble Man: Heavy Is the Head
Q1722143	Kalem Company
Q47520921	leisure facility
Q752870	motor vehicle
Q8187111	Category:Ambulances
Q502592	Oxford County
Q7296357	Raveendran
Q1624706	Marinette Marine
Q452119	Marc-Charles-Gabriel Gleyre
Q24204266	StepStone Group
Q636303	Paul Dini
Q23527593	Chloramphenicol O-acetyltransferase CA_P0060
Q21550515	cross
Q30125	Tahltan
Q538692	Bakhtyar Khudojnazarov
Q9165462	Barbara Kurzaj
Q2948547	Niedźwiedź, Lipno County
Q4767261	Kunów, Zgorzelec County
Q13214	Zapotec languages
Q190585	Island Records
Q24773677	Nuclear translocator
Q676917	Meiseldorf
Q11525795	Tokyo Metropolitan Road Route 426
Q104326	Jean-Michel Jarre
Q7752725	The Music Band – Jazz
Q2256321	Elizabeth Rodriguez
Q22299483	system process
Q4488757	intelligence assessment
Q405321	Mesnay
Q2911384	Borys Szyc
Q76874774	Mighty Mutanimals character
Q1682	Havel
Q1501025	Utah War
Q22318381	Cell division topological specificity factor PP_1732
Q2514044	Zacatlán-Ahuacatlán-Tepetzintla Nahuatl
Q1166125	Dark Adrenaline
Q36993	Yuki
Q1703946	Herman van Aldewereld
Q90079	Barbara Auer
Q14863431	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
Q1240330	Donald S. Sanford
Q35678	Benjamin Harrison
Q738160	multiple-camera setup
Q16187759	Ramon Casals i Vernis
Q18786533	Desire
Q5580	Albrecht Dürer
Q359463	David Manners
Q55983715	polyphyletic common name
Q187462	Stargate SG-1
Q34850	Banda-Ndele
Q743535	Chelsea
Q875538	public university
Q3085554	Wild!
Q447725	aluminium alloy
Q24722084	Hook-like protein family
Q705862	Heinrich Albertz
Q4770060	Anoop Seelin
Q3455903	Blood sugar regulation
Q2127392	Łoniów
Q21155887	Cast
Q24389471	Txndc15
Q37159642	Hanns
Q904528	Grammy Award for Album of the Year
Q6387981	Ken Kurson
Q7601364	Stara Niedziałka
Q5265471	Deszno, Świętokrzyskie Voivodeship
Q30160798	Zespół dworski
Q506412	transporter bridge
Q3408764	Pre-Code Hollywood
Q214126	Los Angeles Police Department
Q2096106	Oude Pekela
Q1076099	school library
Q2262123	Seán
Q6774058	Marszowice, Lower Silesian Voivodeship
Q938236	panel
Q18644939	Corrado Invernizzi
Q4971028	British Shakespeare Association
Q17420979	Category:Republic of China (1912–49)
Q21150229	Centrosomal protein of 55 kDa
Q1653033	IAM
Q3525635	Thomas Vincent
Q4612	Marlene Dietrich
Q84117541	Category:Maps of Beijing
Q2959823	Charles Millot
Q30077013	Palace in Wziąchowo Małe
Q20727848	Bryce Robinson
Q635769	Renice, Poland
Q10433	Eridanus
Q11525836	Tokyo Metropolitan Road Route 47
Q18296490	Nutm1
Q2406165	The Wailers Band
Q2585758	Breaking Bad, season 4
Q1389810	Software 2000
Q29735	Nathaniel Buzolic
Q157321	Francis Picabia
Q1343162	Michael Ontkean
Q8050300	Yatzechi Zapotec
Q2210525	Bobowicko
Q922263	Broadcast Film Critics Association Award for Best Director
Q2964450	Huamelula language
Q5261820	Derek Bond
Q2847772	André Fougeron
Q87024	Dagobert Peche
Q1785271	cycling team
Q6695328	Lubinicko
Q3124562	Göran Stangertz
Q3915539	MAC's
Q298671	9K114 Shturm
Q2779653	AMP Records
Q4109736	Happy Merry-Go-Round
Q2925731	British Lion Films
Q270948	action game
Q24741489	Chemotaxis methyl-accepting receptor, methyl-accepting site
Q15835101	Michael Stockton
Q6247810	John McGlynn
Q2552876	Cerkwica
Q48731484	She-Ra and the Princesses of Power
Q18915272	Category:Burials in Europe
Q3102499	Georges Combret
Q14859852	response to lead ion
Q4697624	air-launched cruise missile
Q298489	Östermalm
Q1077103	Chris Cleave
Q16281700	Spike
Q60242988	Teles Pires Lodge
Q30268581	Institute for Agricultural and Forest Environment of Polish Academy of Sciences
Q2359096	Ramenki District
Q6991552	Nencki Institute of Experimental Biology
Q205367	Château de Chambord
Q185785	ammunition
Q1058820	Chage and Aska
Q5355752	Napier
Q255222	Bessie Jones
Q2421031	neo-noir
Q4135364	General Plan for reconstruction of Moscow
Q14863315	nervous system development
Q212168	The Shadows
Q726239	noise
Q1582901	Dolichopodidae
Q16551	Vermont
Q2510783	history of Tokyo
Q200350	Lori Region
Q316952	Hattori Hanzō
Q32147220	maturity-onset diabetes of the young type 8
Q3234440	Paragons
Q926963	Alan Ritchson
Q5299396	Jeet
Q7144547	Category:Moscow
Q478153	Allison J35
Q3343396	Nooksack
Q3851491	Massimo Terzano
Q1254596	software as a service
Q168058	campanology
Q181283	adult comics
Q6881058	Mitchell Jamieson
Q3557216	Victor Charreton
Q66117	Morelos
Q5004756	Bzowo, Greater Poland Voivodeship
Q3336709	Nathan Cook
Q829753	The Nazi and the Barber
Q11880282	MTV Oy
Q16176298	Camp Mobile
Q5412093	Europe/Athens
Q198638	Jonathan Banks
Q6454989	Kłopot, Kuyavian-Pomeranian Voivodeship
Q24784827	HD/PDEase domain
Q1109046	Luc Merenda
Q14864151	cytoskeleton organization
Q36107	Muhammad Ali
Q7605853	Steely Dan
Q234184	Chełm
Q19759750	Landfall
Q1398498	John B. Keane
Q171510	Banda Sea
Q42309777	Darryl Pring
Q243630	BRICS
Q10199	Zazaki
Q3245993	Akan
Q574558	Heerenveen
Q54805340	Matt McGinnis
Q21421148	dynein light intermediate chain binding
Q3540922	Godwari
Q14566195	Genesis 5
Q4631457	23,000
Q319693	Oscar Hammerstein II
Q2035136	Tom Thomson
Q16859206	William Watts
Q6990337	Nelson
Q18248288	Cel
Q761885	Washington
Q242645	Formello
Q3196533	Kiki Lamers
Q8773315	Category:Sounds (geography)
Q565114	Sigurður Guðmundsson
Q287713	Ruth Chatterton
Q3387833	black chalk
Q7064327	Nova Swing
Q409948	nomifensine
Q677749	Armand Mastroianni
Q170174	Papal States
Q4373595	Mosrentgen Settlement
Q38757	Bertolt Brecht
Q4002867	Ugo Ojetti
Q3948175	Sandra Thigpen
Q42345	Analog Science Fiction and Fact
Q1056152	Royal Palace of Amsterdam
Q185329	electromotive force
Q1627411	Hoogezand
Q5334552	Ed Bianchi
Q21427262	Faverges-Seythenex
Q474491	We Too Are One
Q2010024	Second Czechoslovak Republic
Q36790400	Stunting, selenium deficiency and anemia are associated with poor cognitive performance in preschool children from rural Ethiopia.
Q1774395	The Cleveland Show, season 1
Q456178	Cheri Oteri
Q53672	Mo Hayder
Q188451	music genre
Q55288961	Maja Dürr
Q5443368	Feng Feng
Q1246	Kosovo
Q517596	mechanism
Q486305	Koochiching County
Q164	square
Q62029612	Ellen: A Hollywood Tribute: Part 1
Q3069144	Fernand Fabre
Q2140930	Walt Disney Imagineering
Q96469	Theodor Loos
Q4865826	Bart-Pumphrey syndrome
Q1078538	Masato Hagiwara
Q1056326	Shea Stadium
Q160398	crystallography
Q32998837	Zespół dworski
Q7654070	Sway, Sway Baby!
Q33137016	Zespół pałacowy
Q385516	Czernica, Jelenia Góra County
Q8083169	Żegrowo
Q43327	Motown
Q1738991	index number
Q840604	human chromosome 9
Q1133562	Chambersburg
Q185905	ukiyo-e
Q14863060	protein phosphatase binding
Q152491	Herzliya
Q14902250	telomere maintenance via semi-conservative replication
Q7281637	Radoszyce, Lower Silesian Voivodeship
Q2478141	aristocrat
Q8234606	Category:Alexander Graham Bell
Q21029893	religious object
Q18612053	The Sierpinski Penis Game
Q80136358	Il cielo in una stanza
Q12952442	Gangte
Q22575710	Marjorie Lovett
Q30099420	Zespół pałacowy
Q7364570	Ron Yuan
Q56718	Atsugewi
Q3418313	Ralph Zondag
Q535321	Kotla
Q830049	Sonchus
Q2366666	Rostokino District
Q189533	academic degree
Q697681	Constant Nieuwenhuys
Q63440536	Caramell
Q1234713	theologian
Q46400	Suceava
Q14874256	norepinephrine:sodium symporter activity
